mV,mV,mV,mV,mV
-3.222754982,-2.222754982,-1.222754982,-0.222754982,0.777245018
-3.23285201,-2.23285201,-1.23285201,-0.23285201,0.76714799
-3.23285201,-2.23285201,-1.23285201,-0.23285201,0.76714799
-3.085723887,-2.085723887,-1.085723887,-0.085723887,0.914276113
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-2.782452438,-1.782452438,-0.782452438,0.217547562,1.217547562
-2.843034606,-1.843034606,-0.843034606,0.156965394,1.156965394
-2.901092518,-1.901092518,-0.901092518,0.098907482,1.098907482
-2.944365495,-1.944365495,-0.944365495,0.055634505,1.055634505
-2.965280767,-1.965280767,-0.965280767,0.034719233,1.034719233
-3.059038885,-2.059038885,-1.059038885,-0.059038885,0.940961115
-3.059038885,-2.059038885,-1.059038885,-0.059038885,0.940961115
-3.059038885,-2.059038885,-1.059038885,-0.059038885,0.940961115
-3.164336463,-2.164336463,-1.164336463,-0.164336463,0.835663537
-3.17840018,-2.17840018,-1.17840018,-0.17840018,0.82159982
-3.198594236,-2.198594236,-1.198594236,-0.198594236,0.801405764
-3.163615246,-2.163615246,-1.163615246,-0.163615246,0.836384754
-3.066611656,-2.066611656,-1.066611656,-0.066611656,0.933388344
-3.066611656,-2.066611656,-1.066611656,-0.066611656,0.933388344
-3.066611656,-2.066611656,-1.066611656,-0.066611656,0.933388344
-2.909386505,-1.909386505,-0.909386505,0.090613495,1.090613495
-2.850967986,-1.850967986,-0.850967986,0.149032014,1.149032014
-2.810219265,-1.810219265,-0.810219265,0.189780735,1.189780735
-2.796876764,-1.796876764,-0.796876764,0.203123236,1.203123236
-2.796876764,-1.796876764,-0.796876764,0.203123236,1.203123236
-2.796876764,-1.796876764,-0.796876764,0.203123236,1.203123236
-2.856377108,-1.856377108,-0.856377108,0.143622892,1.143622892
-2.955904955,-1.955904955,-0.955904955,0.044095045,1.044095045
-2.955904955,-1.955904955,-0.955904955,0.044095045,1.044095045
-2.955904955,-1.955904955,-0.955904955,0.044095045,1.044095045
-2.955904955,-1.955904955,-0.955904955,0.044095045,1.044095045
-2.955904955,-1.955904955,-0.955904955,0.044095045,1.044095045
-3.169745585,-2.169745585,-1.169745585,-0.169745585,0.830254415
-3.20183971,-2.20183971,-1.20183971,-0.20183971,0.79816029
-3.191021465,-2.191021465,-1.191021465,-0.191021465,0.808978535
-3.217706468,-2.217706468,-1.217706468,-0.217706468,0.782293532
-3.132963554,-2.132963554,-1.132963554,-0.132963554,0.867036446
-3.050744897,-2.050744897,-1.050744897,-0.050744897,0.949255103
-3.050744897,-2.050744897,-1.050744897,-0.050744897,0.949255103
-2.995932459,-1.995932459,-0.995932459,0.004067541,1.004067541
-2.863949879,-1.863949879,-0.863949879,0.136050121,1.136050121
-2.82680724,-1.82680724,-0.82680724,0.17319276,1.17319276
-2.815628387,-1.815628387,-0.815628387,0.184371613,1.184371613
-2.785337303,-1.785337303,-0.785337303,0.214662697,1.214662697
-2.775961492,-1.775961492,-0.775961492,0.224038508,1.224038508
-2.765143247,-1.765143247,-0.765143247,0.234856753,1.234856753
-2.790746425,-1.790746425,-0.790746425,0.209253575,1.209253575
-2.891716706,-1.891716706,-0.891716706,0.108283294,1.108283294
-2.930662385,-1.930662385,-0.930662385,0.069337615,1.069337615
-2.967444416,-1.967444416,-0.967444416,0.032555584,1.032555584
-3.05795706,-2.05795706,-1.05795706,-0.05795706,0.94204294
-3.104114903,-2.104114903,-1.104114903,-0.104114903,0.895885097
-3.152075786,-2.152075786,-1.152075786,-0.152075786,0.847924214
-3.160730381,-2.160730381,-1.160730381,-0.160730381,0.839269619
-3.165778895,-2.165778895,-1.165778895,-0.165778895,0.834221105
-3.178039572,-2.178039572,-1.178039572,-0.178039572,0.821960428
-3.175875923,-2.175875923,-1.175875923,-0.175875923,0.824124077
-3.128636256,-2.128636256,-1.128636256,-0.128636256,0.871363744
-3.020453813,-2.020453813,-1.020453813,-0.020453813,0.979546187
-3.020453813,-2.020453813,-1.020453813,-0.020453813,0.979546187
-2.909747113,-1.909747113,-0.909747113,0.090252887,1.090252887
-2.909747113,-1.909747113,-0.909747113,0.090252887,1.090252887
-2.909747113,-1.909747113,-0.909747113,0.090252887,1.090252887
-2.909747113,-1.909747113,-0.909747113,0.090252887,1.090252887
-2.909747113,-1.909747113,-0.909747113,0.090252887,1.090252887
-2.801204062,-1.801204062,-0.801204062,0.198795938,1.198795938
-2.81310413,-1.81310413,-0.81310413,0.18689587,1.18689587
-2.916959276,-1.916959276,-0.916959276,0.083040724,1.083040724
-2.916959276,-1.916959276,-0.916959276,0.083040724,1.083040724
-2.916959276,-1.916959276,-0.916959276,0.083040724,1.083040724
-2.916959276,-1.916959276,-0.916959276,0.083040724,1.083040724
-2.916959276,-1.916959276,-0.916959276,0.083040724,1.083040724
-3.150272745,-2.150272745,-1.150272745,-0.150272745,0.849727255
-3.179842613,-2.179842613,-1.179842613,-0.179842613,0.820157387
-3.179842613,-2.179842613,-1.179842613,-0.179842613,0.820157387
-3.204724575,-2.204724575,-1.204724575,-0.204724575,0.795275425
-3.218067076,-2.218067076,-1.218067076,-0.218067076,0.781932924
-3.202560926,-2.202560926,-1.202560926,-0.202560926,0.797439074
-3.088608752,-2.088608752,-1.088608752,-0.088608752,0.911391248
-3.041729694,-2.041729694,-1.041729694,-0.041729694,0.958270306
-2.970329281,-1.970329281,-0.970329281,0.029670719,1.029670719
-2.970329281,-1.970329281,-0.970329281,0.029670719,1.029670719
-2.836904268,-1.836904268,-0.836904268,0.163095732,1.163095732
-2.823922375,-1.823922375,-0.823922375,0.176077625,1.176077625
-2.791467642,-1.791467642,-0.791467642,0.208532358,1.208532358
-2.780649397,-1.780649397,-0.780649397,0.219350603,1.219350603
-2.825364807,-1.825364807,-0.825364807,0.174635193,1.174635193
-2.94328367,-1.94328367,-0.94328367,0.05671633,1.05671633
-2.967444416,-1.967444416,-0.967444416,0.032555584,1.032555584
-3.016847732,-2.016847732,-1.016847732,-0.016847732,0.983152268
-3.086084495,-2.086084495,-1.086084495,-0.086084495,0.913915505
-3.144863623,-2.144863623,-1.144863623,-0.144863623,0.855136377
-3.160369773,-2.160369773,-1.160369773,-0.160369773,0.839630227
-3.17263045,-2.17263045,-1.17263045,-0.17263045,0.82736955
-3.202200318,-2.202200318,-1.202200318,-0.202200318,0.797799682
-3.202200318,-2.202200318,-1.202200318,-0.202200318,0.797799682
-3.187775992,-2.187775992,-1.187775992,-0.187775992,0.812224008
-3.095820915,-2.095820915,-1.095820915,-0.095820915,0.904179085
-3.04245091,-2.04245091,-1.04245091,-0.04245091,0.95754909
-3.04245091,-2.04245091,-1.04245091,-0.04245091,0.95754909
-2.977902052,-1.977902052,-0.977902052,0.022097948,1.022097948
-2.88306211,-1.88306211,-0.88306211,0.11693789,1.11693789
-2.88306211,-1.88306211,-0.88306211,0.11693789,1.11693789
-2.88306211,-1.88306211,-0.88306211,0.11693789,1.11693789
-2.88306211,-1.88306211,-0.88306211,0.11693789,1.11693789
-2.88306211,-1.88306211,-0.88306211,0.11693789,1.11693789
-2.88306211,-1.88306211,-0.88306211,0.11693789,1.11693789
-2.88306211,-1.88306211,-0.88306211,0.11693789,1.11693789
-3.00350523,-2.00350523,-1.00350523,-0.00350523,0.99649477
-3.003865839,-2.003865839,-1.003865839,-0.003865839,0.996134161
-3.003865839,-2.003865839,-1.003865839,-0.003865839,0.996134161
-3.003865839,-2.003865839,-1.003865839,-0.003865839,0.996134161
-3.003865839,-2.003865839,-1.003865839,-0.003865839,0.996134161
-3.003865839,-2.003865839,-1.003865839,-0.003865839,0.996134161
-3.003865839,-2.003865839,-1.003865839,-0.003865839,0.996134161
-3.230688361,-2.230688361,-1.230688361,-0.230688361,0.769311639
-3.233212618,-2.233212618,-1.233212618,-0.233212618,0.766787382
-3.220230725,-2.220230725,-1.220230725,-0.220230725,0.779769275
-3.031993274,-2.031993274,-1.031993274,-0.031993274,0.968006726
-2.996293067,-1.996293067,-0.996293067,0.003706933,1.003706933
-2.901092518,-1.901092518,-0.901092518,0.098907482,1.098907482
-2.86178623,-1.86178623,-0.86178623,0.13821377,1.13821377
-2.847001296,-1.847001296,-0.847001296,0.152998704,1.152998704
-2.830413321,-1.830413321,-0.830413321,0.169586679,1.169586679
-2.804088927,-1.804088927,-0.804088927,0.195911073,1.195911073
-2.816349604,-1.816349604,-0.816349604,0.183650396,1.183650396
-2.818152644,-1.818152644,-0.818152644,0.181847356,1.181847356
-2.922729006,-1.922729006,-0.922729006,0.077270994,1.077270994
-2.97826266,-1.97826266,-0.97826266,0.02173734,1.02173734
-3.007111312,-2.007111312,-1.007111312,-0.007111312,0.992888688
-3.095099699,-2.095099699,-1.095099699,-0.095099699,0.904900301
-3.171188017,-2.171188017,-1.171188017,-0.171188017,0.828811983
-3.193185114,-2.193185114,-1.193185114,-0.193185114,0.806814886
-3.20364275,-2.20364275,-1.20364275,-0.20364275,0.79635725
-3.219870117,-2.219870117,-1.219870117,-0.219870117,0.780129883
-3.245833903,-2.245833903,-1.245833903,-0.245833903,0.754166097
-3.213739778,-2.213739778,-1.213739778,-0.213739778,0.786260222
-3.17840018,-2.17840018,-1.17840018,-0.17840018,0.82159982
-3.064808615,-2.064808615,-1.064808615,-0.064808615,0.935191385
-3.036320571,-2.036320571,-1.036320571,-0.036320571,0.963679429
-2.971411106,-1.971411106,-0.971411106,0.028588894,1.028588894
-2.89279853,-1.89279853,-0.89279853,0.10720147,1.10720147
-2.874407515,-1.874407515,-0.874407515,0.125592485,1.125592485
-2.876571164,-1.876571164,-0.876571164,0.123428836,1.123428836
-2.851328594,-1.851328594,-0.851328594,0.148671406,1.148671406
-2.828249672,-1.828249672,-0.828249672,0.171750328,1.171750328
-2.843755823,-1.843755823,-0.843755823,0.156244177,1.156244177
-2.961314078,-1.961314078,-0.961314078,0.038685922,1.038685922
-3.031272057,-2.031272057,-1.031272057,-0.031272057,0.968727943
-3.034517531,-2.034517531,-1.034517531,-0.034517531,0.965482469
-3.130078689,-2.130078689,-1.130078689,-0.130078689,0.869921311
-3.198233628,-2.198233628,-1.198233628,-0.198233628,0.801766372
-3.22311559,-2.22311559,-1.22311559,-0.22311559,0.77688441
-3.236818699,-2.236818699,-1.236818699,-0.236818699,0.763181301
-3.262421878,-2.262421878,-1.262421878,-0.262421878,0.737578122
-3.266388567,-2.266388567,-1.266388567,-0.266388567,0.733611433
-3.275043163,-2.275043163,-1.275043163,-0.275043163,0.724956837
-3.199676061,-2.199676061,-1.199676061,-0.199676061,0.800323939
-3.106999768,-2.106999768,-1.106999768,-0.106999768,0.893000232
-3.084281455,-2.084281455,-1.084281455,-0.084281455,0.915718545
-3.01720834,-2.01720834,-1.01720834,-0.01720834,0.98279166
-2.930662385,-1.930662385,-0.930662385,0.069337615,1.069337615
-2.889192449,-1.889192449,-0.889192449,0.110807551,1.110807551
-2.872604474,-1.872604474,-0.872604474,0.127395526,1.127395526
-2.847001296,-1.847001296,-0.847001296,0.152998704,1.152998704
-2.828610281,-1.828610281,-0.828610281,0.171389719,1.171389719
-2.82103751,-1.82103751,-0.82103751,0.17896249,1.17896249
-2.88306211,-1.88306211,-0.88306211,0.11693789,1.11693789
-2.977902052,-1.977902052,-0.977902052,0.022097948,1.022097948
-3.003144622,-2.003144622,-1.003144622,-0.003144622,0.996855378
-3.066972264,-2.066972264,-1.066972264,-0.066972264,0.933027736
-3.148469704,-2.148469704,-1.148469704,-0.148469704,0.851530296
-3.195709371,-2.195709371,-1.195709371,-0.195709371,0.804290629
-3.214460995,-2.214460995,-1.214460995,-0.214460995,0.785539005
-3.21337917,-2.21337917,-1.21337917,-0.21337917,0.78662083
-3.234294442,-2.234294442,-1.234294442,-0.234294442,0.765705558
-3.239703565,-2.239703565,-1.239703565,-0.239703565,0.760296435
-3.222033766,-2.222033766,-1.222033766,-0.222033766,0.777966234
-3.118899836,-2.118899836,-1.118899836,-0.118899836,0.881100164
-3.049663073,-2.049663073,-1.049663073,-0.049663073,0.950336927
-3.048941856,-2.048941856,-1.048941856,-0.048941856,0.951058144
-2.955904955,-1.955904955,-0.955904955,0.044095045,1.044095045
-2.843395214,-1.843395214,-0.843395214,0.156604786,1.156604786
-2.843395214,-1.843395214,-0.843395214,0.156604786,1.156604786
-2.828970889,-1.828970889,-0.828970889,0.171029111,1.171029111
-2.818513253,-1.818513253,-0.818513253,0.181486747,1.181486747
-2.833298186,-1.833298186,-0.833298186,0.166701814,1.166701814
-2.936792724,-1.936792724,-0.936792724,0.063207276,1.063207276
-2.991605162,-1.991605162,-0.991605162,0.008394838,1.008394838
-3.025502327,-2.025502327,-1.025502327,-0.025502327,0.974497673
-3.111687674,-2.111687674,-1.111687674,-0.111687674,0.888312326
-3.183809302,-2.183809302,-1.183809302,-0.183809302,0.816190698
-3.205806399,-2.205806399,-1.205806399,-0.205806399,0.794193601
-3.222033766,-2.222033766,-1.222033766,-0.222033766,0.777966234
-3.221312549,-2.221312549,-1.221312549,-0.221312549,0.778687451
-3.249800593,-2.249800593,-1.249800593,-0.249800593,0.750199407
-3.253406674,-2.253406674,-1.253406674,-0.253406674,0.746593326
-3.187054776,-2.187054776,-1.187054776,-0.187054776,0.812945224
-3.079954157,-2.079954157,-1.079954157,-0.079954157,0.920045843
-3.056154019,-2.056154019,-1.056154019,-0.056154019,0.943845981
-2.985835431,-1.985835431,-0.985835431,0.014164569,1.014164569
-2.894240963,-1.894240963,-0.894240963,0.105759037,1.105759037
-2.849164945,-1.849164945,-0.849164945,0.150835055,1.150835055
-2.815628387,-1.815628387,-0.815628387,0.184371613,1.184371613
-2.831134538,-1.831134538,-0.831134538,0.168865462,1.168865462
-2.782813046,-1.782813046,-0.782813046,0.217186954,1.217186954
-2.772716018,-1.772716018,-0.772716018,0.227283982,1.227283982
-2.833658795,-1.833658795,-0.833658795,0.166341205,1.166341205
-2.928498736,-1.928498736,-0.928498736,0.071501264,1.071501264
-2.954462523,-1.954462523,-0.954462523,0.045537477,1.045537477
-3.007832528,-2.007832528,-1.007832528,-0.007832528,0.992167472
-3.101590646,-2.101590646,-1.101590646,-0.101590646,0.898409354
-3.134405987,-2.134405987,-1.134405987,-0.134405987,0.865594013
-3.143781798,-2.143781798,-1.143781798,-0.143781798,0.856218202
-3.1571243,-2.1571243,-1.1571243,-0.1571243,0.8428757
-3.187054776,-2.187054776,-1.187054776,-0.187054776,0.812945224
-3.167581936,-2.167581936,-1.167581936,-0.167581936,0.832418064
-3.065529831,-2.065529831,-1.065529831,-0.065529831,0.934470169
-3.006390096,-2.006390096,-1.006390096,-0.006390096,0.993609904
-2.988720296,-1.988720296,-0.988720296,0.011279704,1.011279704
-2.889913665,-1.889913665,-0.889913665,0.110086335,1.110086335
-2.830052713,-1.830052713,-0.830052713,0.169947287,1.169947287
-2.810219265,-1.810219265,-0.810219265,0.189780735,1.189780735
-2.805891968,-1.805891968,-0.805891968,0.194108032,1.194108032
-2.769109937,-1.769109937,-0.769109937,0.230890063,1.230890063
-2.760094733,-1.760094733,-0.760094733,0.239905267,1.239905267
-2.791467642,-1.791467642,-0.791467642,0.208532358,1.208532358
-2.88125907,-1.88125907,-0.88125907,0.11874093,1.11874093
-2.942201846,-1.942201846,-0.942201846,0.057798154,1.057798154
-2.967444416,-1.967444416,-0.967444416,0.032555584,1.032555584
-3.065890439,-2.065890439,-1.065890439,-0.065890439,0.934109561
-3.135848419,-2.135848419,-1.135848419,-0.135848419,0.864151581
-3.161090989,-2.161090989,-1.161090989,-0.161090989,0.838909011
-3.171909234,-2.171909234,-1.171909234,-0.171909234,0.828090766
-3.201118493,-2.201118493,-1.201118493,-0.201118493,0.798881507
-3.199315452,-2.199315452,-1.199315452,-0.199315452,0.800684548
-3.203282142,-2.203282142,-1.203282142,-0.203282142,0.796717858
-3.151354569,-2.151354569,-1.151354569,-0.151354569,0.848645431
-3.028026584,-2.028026584,-1.028026584,-0.028026584,0.971973416
-3.014323475,-2.014323475,-1.014323475,-0.014323475,0.985676525
-2.956626172,-1.956626172,-0.956626172,0.043373828,1.043373828
-2.864671095,-1.864671095,-0.864671095,0.135328905,1.135328905
-2.810579873,-1.810579873,-0.810579873,0.189420127,1.189420127
-2.797958588,-1.797958588,-0.797958588,0.202041412,1.202041412
-2.783534263,-1.783534263,-0.783534263,0.216465737,1.216465737
-2.753964395,-1.753964395,-0.753964395,0.246035605,1.246035605
-2.761537166,-1.761537166,-0.761537166,0.238462834,1.238462834
-2.759734125,-1.759734125,-0.759734125,0.240265875,1.240265875
-2.778846357,-1.778846357,-0.778846357,0.221153643,1.221153643
-2.887389408,-1.887389408,-0.887389408,0.112610592,1.112610592
-2.955904955,-1.955904955,-0.955904955,0.044095045,1.044095045
-2.958429212,-1.958429212,-0.958429212,0.041570788,1.041570788
-3.073102602,-2.073102602,-1.073102602,-0.073102602,0.926897398
-3.138733284,-2.138733284,-1.138733284,-0.138733284,0.861266716
-3.165778895,-2.165778895,-1.165778895,-0.165778895,0.834221105
-3.176236531,-2.176236531,-1.176236531,-0.176236531,0.823763469
-3.194988155,-2.194988155,-1.194988155,-0.194988155,0.805011845
-3.19787302,-2.19787302,-1.19787302,-0.19787302,0.80212698
-3.204003358,-2.204003358,-1.204003358,-0.204003358,0.795996642
-3.144142406,-2.144142406,-1.144142406,-0.144142406,0.855857594
-3.033796314,-2.033796314,-1.033796314,-0.033796314,0.966203686
-3.012881042,-2.012881042,-1.012881042,-0.012881042,0.987118958
-2.963838335,-1.963838335,-0.963838335,0.036161665,1.036161665
-2.8560165,-1.8560165,-0.8560165,0.1439835,1.1439835
-2.815988996,-1.815988996,-0.815988996,0.184011004,1.184011004
-2.797958588,-1.797958588,-0.797958588,0.202041412,1.202041412
-2.762258382,-1.762258382,-0.762258382,0.237741618,1.237741618
-2.749997705,-1.749997705,-0.749997705,0.250002295,1.250002295
-2.749637097,-1.749637097,-0.749637097,0.250362903,1.250362903
-2.795794939,-1.795794939,-0.795794939,0.204205061,1.204205061
-2.919122925,-1.919122925,-0.919122925,0.080877075,1.080877075
-2.932104818,-1.932104818,-0.932104818,0.067895182,1.067895182
-2.986917256,-1.986917256,-0.986917256,0.013082744,1.013082744
-3.075626859,-2.075626859,-1.075626859,-0.075626859,0.924373141
-3.128996864,-2.128996864,-1.128996864,-0.128996864,0.871003136
-3.135487811,-2.135487811,-1.135487811,-0.135487811,0.864512189
-3.164697071,-2.164697071,-1.164697071,-0.164697071,0.835302929
-3.17840018,-2.17840018,-1.17840018,-0.17840018,0.82159982
-3.141618149,-2.141618149,-1.141618149,-0.141618149,0.858381851
-3.068775304,-2.068775304,-1.068775304,-0.068775304,0.931224696
-3.015765907,-2.015765907,-1.015765907,-0.015765907,0.984234093
-2.98799908,-1.98799908,-0.98799908,0.01200092,1.01200092
-2.907222856,-1.907222856,-0.907222856,0.092777144,1.092777144
-2.83257697,-1.83257697,-0.83257697,0.16742303,1.16742303
-2.794352507,-1.794352507,-0.794352507,0.205647493,1.205647493
-2.784255479,-1.784255479,-0.784255479,0.215744521,1.215744521
-2.767306896,-1.767306896,-0.767306896,0.232693104,1.232693104
-2.749637097,-1.749637097,-0.749637097,0.250362903,1.250362903
-2.7763221,-1.7763221,-0.7763221,0.2236779,1.2236779
-2.889553057,-1.889553057,-0.889553057,0.110446943,1.110446943
-2.950135225,-1.950135225,-0.950135225,0.049864775,1.049864775
-2.975738403,-1.975738403,-0.975738403,0.024261597,1.024261597
-3.066972264,-2.066972264,-1.066972264,-0.066972264,0.933027736
