mV,m/(s^2),m/(s^2),m/(s^2),kOhms,BPM,yyyy/mm/dd hh:mm:ss.000
1191.208791,6.120481928,-0.204819277,7.759036145,1301.468864,59.53488372,51:44.8
1189.74359,6.096385542,-0.192771084,7.759036145,1301.468864,59.53488372,51:44.8
1186.080586,6.120481928,-0.180722892,7.759036145,1301.468864,59.53488372,51:44.8
1180.21978,6.120481928,-0.192771084,7.759036145,1301.468864,59.53488372,51:44.8
1174.358974,6.144578313,-0.192771084,7.771084337,1302.241366,59.53488372,51:44.9
1169.96337,6.120481928,-0.192771084,7.771084337,1301.468864,59.53488372,51:44.9
1167.032967,6.120481928,-0.180722892,7.771084337,1302.241366,59.53488372,51:44.9
1167.765568,6.13253012,-0.180722892,7.771084337,1301.468864,59.53488372,51:44.9
1169.96337,6.13253012,-0.180722892,7.759036145,1301.468864,59.53488372,51:44.9
1169.96337,6.120481928,-0.168674699,7.78313253,1302.241366,59.53488372,51:44.9
1169.96337,6.120481928,-0.180722892,7.759036145,1302.241366,59.53488372,51:44.9
1169.96337,6.120481928,-0.192771084,7.746987952,1302.241366,59.53488372,51:44.9
1169.96337,6.108433735,-0.192771084,7.759036145,1301.468864,59.53488372,51:44.9
1167.032967,6.13253012,-0.180722892,7.771084337,1302.241366,59.53488372,51:44.9
1161.904762,6.120481928,-0.180722892,7.771084337,1302.241366,59.53488372,51:44.9
1157.509158,6.13253012,-0.180722892,7.759036145,1302.241366,59.53488372,51:44.9
1153.113553,6.13253012,-0.180722892,7.759036145,1302.241366,59.53488372,51:44.9
1150.18315,6.13253012,-0.204819277,7.771084337,1302.241366,59.53488372,51:45.0
1145.054945,6.13253012,-0.204819277,7.759036145,1302.241366,59.53488372,51:45.0
1141.391941,6.120481928,-0.180722892,7.759036145,1302.241366,59.53488372,51:45.0
1139.194139,6.120481928,-0.180722892,7.746987952,1302.241366,59.53488372,51:45.0
1136.263736,6.120481928,-0.192771084,7.759036145,1301.468864,59.53488372,51:45.0
1134.798535,6.13253012,-0.192771084,7.771084337,1302.241366,59.53488372,51:45.0
1131.135531,6.144578313,-0.204819277,7.746987952,1302.241366,59.53488372,51:45.0
1130.40293,6.108433735,-0.192771084,7.771084337,1302.241366,59.53488372,51:45.0
1129.67033,6.120481928,-0.192771084,7.759036145,1302.241366,59.53488372,51:45.0
1128.937729,6.13253012,-0.180722892,7.771084337,1302.241366,59.53488372,51:45.0
1128.937729,6.120481928,-0.192771084,7.759036145,1302.241366,59.53488372,51:45.0
1128.205128,6.13253012,-0.180722892,7.759036145,1302.241366,59.53488372,51:45.0
1128.205128,6.13253012,-0.180722892,7.771084337,1302.241366,59.53488372,51:45.0
1128.205128,6.120481928,-0.21686747,7.771084337,1302.241366,59.53488372,51:45.1
1127.472527,6.120481928,-0.192771084,7.771084337,1302.241366,59.53488372,51:45.1
1127.472527,6.144578313,-0.180722892,7.759036145,1303.014785,59.53488372,51:45.1
1128.937729,6.13253012,-0.180722892,7.759036145,1302.241366,59.53488372,51:45.1
1134.798535,6.120481928,-0.192771084,7.759036145,1302.241366,59.53488372,51:45.1
1143.589744,6.120481928,-0.192771084,7.759036145,1302.241366,59.53488372,51:45.1
1153.846154,6.120481928,-0.180722892,7.759036145,1301.468864,59.53488372,51:45.1
1161.904762,6.13253012,-0.180722892,7.746987952,1302.241366,59.53488372,51:45.1
1168.498168,6.13253012,-0.192771084,7.746987952,1302.241366,59.53488372,51:45.1
1169.96337,6.13253012,-0.192771084,7.759036145,1303.014785,59.53488372,51:45.1
1171.428571,6.120481928,-0.21686747,7.795180723,1303.014785,59.53488372,51:45.1
1171.428571,6.120481928,-0.180722892,7.759036145,1302.241366,59.53488372,51:45.1
1170.695971,6.13253012,-0.156626506,7.722891566,1302.241366,59.53488372,51:45.1
1166.300366,6.144578313,-0.168674699,7.759036145,1303.014785,59.53488372,51:45.2
1161.904762,6.144578313,-0.168674699,7.746987952,1302.241366,59.53488372,51:45.2
1158.241758,6.13253012,-0.192771084,7.759036145,1302.241366,59.53488372,51:45.2
1154.578755,6.120481928,-0.192771084,7.746987952,1302.241366,59.53488372,51:45.2
1150.18315,6.120481928,-0.192771084,7.771084337,1303.014785,59.53488372,51:45.2
1147.252747,6.096385542,-0.192771084,7.771084337,1303.014785,59.53488372,51:45.2
1146.520147,6.120481928,-0.228915663,7.771084337,1302.241366,59.53488372,51:45.2
1147.985348,6.13253012,-0.192771084,7.771084337,1303.014785,59.53488372,51:45.2
1148.717949,6.168674699,-0.192771084,7.746987952,1302.241366,59.53488372,51:45.2
1147.985348,6.156626506,-0.180722892,7.759036145,1303.014785,59.53488372,51:45.2
1146.520147,6.156626506,-0.168674699,7.746987952,1302.241366,59.53488372,51:45.2
1145.787546,6.156626506,-0.192771084,7.746987952,1302.241366,59.53488372,51:45.2
1143.589744,6.156626506,-0.192771084,7.759036145,1303.014785,59.53488372,51:45.3
1145.054945,6.144578313,-0.204819277,7.771084337,1302.241366,59.53488372,51:45.3
1145.787546,6.108433735,-0.180722892,7.746987952,1302.241366,59.53488372,51:45.3
1151.648352,6.084337349,-0.168674699,7.759036145,1303.014785,59.53488372,51:45.3
1157.509158,6.120481928,-0.180722892,7.771084337,1303.014785,59.53488372,51:45.3
1165.567766,6.156626506,-0.180722892,7.759036145,1303.014785,59.53488372,51:45.3
1177.289377,6.13253012,-0.180722892,7.759036145,1303.014785,59.53488372,51:45.3
1194.871795,6.156626506,-0.180722892,7.759036145,1303.014785,59.53488372,51:45.3
1220.512821,6.13253012,-0.180722892,7.746987952,1303.014785,59.53488372,51:45.3
1253.479853,6.13253012,-0.192771084,7.771084337,1303.014785,59.53488372,51:45.3
1292.307692,6.120481928,-0.180722892,7.771084337,1303.014785,59.53488372,51:45.3
1336.263736,6.13253012,-0.204819277,7.759036145,1303.014785,59.53488372,51:45.3
1384.615385,6.120481928,-0.180722892,7.771084337,1302.241366,59.53488372,51:45.3
1432.967033,6.13253012,-0.192771084,7.759036145,1303.014785,59.53488372,51:45.4
1480.586081,6.13253012,-0.180722892,7.759036145,1302.241366,59.53488372,51:45.4
1526.007326,6.144578313,-0.192771084,7.759036145,1303.014785,59.53488372,51:45.4
1562.637363,6.156626506,-0.180722892,7.746987952,1303.014785,59.53488372,51:45.4
1594.139194,6.13253012,-0.192771084,7.746987952,1303.014785,59.53488372,51:45.4
1616.117216,6.168674699,-0.168674699,7.746987952,1303.014785,59.53488372,51:45.4
1632.967033,6.144578313,-0.180722892,7.746987952,1303.014785,59.53488372,51:45.4
1641.025641,6.13253012,-0.180722892,7.759036145,1303.014785,59.53488372,51:45.4
1643.956044,6.13253012,-0.192771084,7.771084337,1302.241366,59.53488372,51:45.4
1642.490842,6.120481928,-0.180722892,7.78313253,1302.241366,56.88888889,51:45.4
1636.630037,6.120481928,-0.180722892,7.759036145,1303.014785,56.88888889,51:45.4
1626.373626,6.120481928,-0.192771084,7.771084337,1302.241366,56.88888889,51:45.4
1611.721612,6.108433735,-0.192771084,7.771084337,1302.241366,56.88888889,51:45.4
1592.673993,6.13253012,-0.192771084,7.759036145,1303.014785,56.88888889,51:45.5
1575.091575,6.120481928,-0.192771084,7.771084337,1303.014785,56.88888889,51:45.5
1555.311355,6.144578313,-0.192771084,7.759036145,1303.014785,56.88888889,51:45.5
1536.996337,6.13253012,-0.180722892,7.759036145,1303.014785,56.88888889,51:45.5
1518.681319,6.120481928,-0.180722892,7.771084337,1302.241366,56.88888889,51:45.5
1501.098901,6.096385542,-0.180722892,7.759036145,1303.014785,56.88888889,51:45.5
1483.516484,6.084337349,-0.180722892,7.78313253,1303.014785,56.88888889,51:45.5
1464.468864,6.096385542,-0.204819277,7.78313253,1303.014785,56.88888889,51:45.5
1446.153846,6.108433735,-0.180722892,7.771084337,1302.241366,56.88888889,51:45.5
1430.03663,6.108433735,-0.180722892,7.759036145,1303.014785,56.88888889,51:45.5
1415.384615,6.144578313,-0.180722892,7.771084337,1303.014785,56.88888889,51:45.5
1407.326007,6.156626506,-0.168674699,7.759036145,1303.014785,56.88888889,51:45.5
1402.197802,6.168674699,-0.168674699,7.746987952,1303.014785,56.88888889,51:45.5
1400.732601,6.168674699,-0.168674699,7.746987952,1303.014785,56.88888889,51:45.6
1401.465201,6.168674699,-0.156626506,7.746987952,1302.241366,56.88888889,51:45.6
1403.663004,6.144578313,-0.168674699,7.771084337,1303.789124,56.88888889,51:45.6
1405.860806,6.13253012,-0.180722892,7.771084337,1303.014785,56.88888889,51:45.6
1405.860806,6.108433735,-0.180722892,7.771084337,1303.014785,56.88888889,51:45.6
1402.197802,6.108433735,-0.192771084,7.78313253,1303.014785,56.88888889,51:45.6
1394.871795,6.072289157,-0.192771084,7.759036145,1303.014785,56.88888889,51:45.6
1386.813187,6.120481928,-0.180722892,7.771084337,1303.014785,56.88888889,51:45.6
1378.754579,6.096385542,-0.192771084,7.746987952,1303.014785,56.88888889,51:45.6
1372.161172,6.120481928,-0.204819277,7.771084337,1303.014785,56.88888889,51:45.6
1368.498168,6.120481928,-0.21686747,7.759036145,1302.241366,56.88888889,51:45.6
1363.369963,6.13253012,-0.204819277,7.78313253,1303.014785,56.88888889,51:45.6
1360.43956,6.13253012,-0.180722892,7.771084337,1303.789124,56.88888889,51:45.6
1354.578755,6.120481928,-0.180722892,7.771084337,1303.014785,56.88888889,51:45.7
1348.717949,6.120481928,-0.168674699,7.78313253,1303.014785,56.88888889,51:45.7
1341.391941,6.120481928,-0.168674699,7.771084337,1303.014785,56.88888889,51:45.7
1332.600733,6.13253012,-0.192771084,7.746987952,1303.014785,56.88888889,51:45.7
1323.076923,6.120481928,-0.192771084,7.746987952,1303.789124,56.88888889,51:45.7
1311.355311,6.144578313,-0.168674699,7.771084337,1303.014785,56.88888889,51:45.7
1302.564103,6.144578313,-0.192771084,7.771084337,1303.014785,56.88888889,51:45.7
1290.842491,6.13253012,-0.192771084,7.759036145,1303.789124,56.88888889,51:45.7
1279.120879,6.144578313,-0.156626506,7.759036145,1303.014785,56.88888889,51:45.7
1269.59707,6.13253012,-0.168674699,7.771084337,1303.789124,56.88888889,51:45.7
1258.608059,6.108433735,-0.180722892,7.771084337,1303.014785,56.88888889,51:45.7
1251.282051,6.108433735,-0.192771084,7.759036145,1303.014785,56.88888889,51:45.7
1243.956044,6.120481928,-0.168674699,7.759036145,1303.789124,56.88888889,51:45.8
1238.095238,6.13253012,-0.180722892,7.78313253,1303.789124,56.88888889,51:45.8
1234.432234,6.13253012,-0.192771084,7.771084337,1303.014785,56.88888889,51:45.8
1229.304029,6.156626506,-0.180722892,7.771084337,1303.789124,56.88888889,51:45.8
1224.908425,6.13253012,-0.192771084,7.771084337,1303.789124,56.88888889,51:45.8
1220.512821,6.108433735,-0.168674699,7.771084337,1304.564384,56.88888889,51:45.8
1216.117216,6.120481928,-0.180722892,7.771084337,1303.789124,56.88888889,51:45.8
1212.454212,6.13253012,-0.192771084,7.759036145,1303.014785,56.88888889,51:45.8
1207.326007,6.120481928,-0.168674699,7.771084337,1303.014785,56.88888889,51:45.8
1203.663004,6.108433735,-0.168674699,7.759036145,1303.789124,56.88888889,51:45.8
1200,6.108433735,-0.168674699,7.771084337,1303.014785,56.88888889,51:45.8
1197.802198,6.120481928,-0.180722892,7.771084337,1303.789124,56.88888889,51:45.8
1194.871795,6.13253012,-0.168674699,7.759036145,1303.789124,56.88888889,51:45.8
1193.406593,6.13253012,-0.180722892,7.771084337,1303.789124,56.88888889,51:45.9
1192.673993,6.13253012,-0.180722892,7.771084337,1303.014785,56.88888889,51:45.9
1192.673993,6.13253012,-0.192771084,7.771084337,1303.789124,56.88888889,51:45.9
1191.941392,6.120481928,-0.168674699,7.771084337,1303.789124,56.88888889,51:45.9
1189.010989,6.120481928,-0.168674699,7.771084337,1303.789124,56.88888889,51:45.9
1186.813187,6.120481928,-0.192771084,7.771084337,1303.789124,56.88888889,51:45.9
1183.150183,6.13253012,-0.180722892,7.759036145,1303.789124,56.88888889,51:45.9
1178.754579,6.108433735,-0.168674699,7.771084337,1303.789124,56.88888889,51:45.9
1175.091575,6.120481928,-0.180722892,7.771084337,1303.789124,56.88888889,51:45.9
1174.358974,6.13253012,-0.192771084,7.759036145,1303.789124,56.88888889,51:45.9
1172.161172,6.120481928,-0.192771084,7.746987952,1303.789124,56.88888889,51:45.9
1169.230769,6.120481928,-0.192771084,7.759036145,1304.564384,56.88888889,51:45.9
1167.765568,6.13253012,-0.180722892,7.771084337,1303.789124,56.88888889,51:45.9
1164.835165,6.120481928,-0.180722892,7.759036145,1303.789124,56.88888889,51:46.0
1164.835165,6.120481928,-0.180722892,7.759036145,1303.789124,56.88888889,51:46.0
1164.835165,6.13253012,-0.168674699,7.771084337,1303.789124,56.88888889,51:46.0
1164.835165,6.144578313,-0.168674699,7.759036145,1303.789124,56.88888889,51:46.0
1165.567766,6.13253012,-0.192771084,7.771084337,1303.014785,56.88888889,51:46.0
1169.230769,6.120481928,-0.180722892,7.771084337,1304.564384,56.88888889,51:46.0
1175.091575,6.13253012,-0.168674699,7.771084337,1303.789124,56.88888889,51:46.0
1179.487179,6.120481928,-0.180722892,7.759036145,1303.789124,56.88888889,51:46.0
1182.417582,6.120481928,-0.180722892,7.759036145,1303.789124,56.88888889,51:46.0
1184.615385,6.108433735,-0.180722892,7.759036145,1303.789124,56.88888889,51:46.0
1185.347985,6.108433735,-0.168674699,7.78313253,1304.564384,56.88888889,51:46.0
1186.813187,6.108433735,-0.180722892,7.771084337,1303.014785,56.88888889,51:46.0
1186.813187,6.120481928,-0.180722892,7.771084337,1304.564384,56.88888889,51:46.0
1188.278388,6.108433735,-0.156626506,7.771084337,1304.564384,56.88888889,51:46.1
1186.813187,6.120481928,-0.168674699,7.771084337,1303.789124,56.88888889,51:46.1
1189.74359,6.120481928,-0.192771084,7.78313253,1304.564384,56.88888889,51:46.1
1193.406593,6.13253012,-0.180722892,7.771084337,1303.789124,56.88888889,51:46.1
1197.069597,6.120481928,-0.180722892,7.759036145,1304.564384,56.88888889,51:46.1
1199.267399,6.096385542,-0.156626506,7.771084337,1303.789124,56.88888889,51:46.1
1199.267399,6.108433735,-0.168674699,7.78313253,1304.564384,56.88888889,51:46.1
1199.267399,6.108433735,-0.168674699,7.771084337,1304.564384,56.88888889,51:46.1
1197.802198,6.108433735,-0.180722892,7.771084337,1304.564384,56.88888889,51:46.1
1193.406593,6.13253012,-0.168674699,7.771084337,1304.564384,56.88888889,51:46.1
1187.545788,6.13253012,-0.180722892,7.771084337,1304.564384,56.88888889,51:46.1
1180.952381,6.13253012,-0.180722892,7.771084337,1303.789124,56.88888889,51:46.1
1175.824176,6.13253012,-0.192771084,7.771084337,1303.789124,56.88888889,51:46.1
1173.626374,6.120481928,-0.192771084,7.78313253,1304.564384,56.88888889,51:46.2
1173.626374,6.108433735,-0.180722892,7.78313253,1304.564384,56.88888889,51:46.2
1173.626374,6.108433735,-0.168674699,7.771084337,1304.564384,56.88888889,51:46.2
1173.626374,6.13253012,-0.168674699,7.746987952,1304.564384,56.88888889,51:46.2
1172.893773,6.13253012,-0.168674699,7.771084337,1304.564384,56.88888889,51:46.2
1171.428571,6.13253012,-0.168674699,7.771084337,1304.564384,56.88888889,51:46.2
1169.96337,6.120481928,-0.168674699,7.759036145,1303.789124,56.88888889,51:46.2
1170.695971,6.108433735,-0.192771084,7.759036145,1304.564384,56.88888889,51:46.2
1170.695971,6.108433735,-0.192771084,7.78313253,1304.564384,56.88888889,51:46.2
1174.358974,6.072289157,-0.204819277,7.759036145,1303.789124,56.88888889,51:46.2
1176.556777,6.120481928,-0.180722892,7.771084337,1304.564384,56.88888889,51:46.2
1178.021978,6.120481928,-0.180722892,7.771084337,1304.564384,56.88888889,51:46.2
1180.952381,6.120481928,-0.168674699,7.78313253,1304.564384,56.88888889,51:46.3
1182.417582,6.120481928,-0.168674699,7.759036145,1304.564384,56.88888889,51:46.3
1183.150183,6.120481928,-0.144578313,7.78313253,1304.564384,56.88888889,51:46.3
1182.417582,6.096385542,-0.192771084,7.771084337,1305.340566,56.88888889,51:46.3
1180.952381,6.096385542,-0.168674699,7.771084337,1304.564384,56.88888889,51:46.3
1180.952381,6.108433735,-0.180722892,7.771084337,1304.564384,56.88888889,51:46.3
1182.417582,6.144578313,-0.168674699,7.771084337,1304.564384,56.88888889,51:46.3
1189.74359,6.13253012,-0.156626506,7.771084337,1304.564384,56.88888889,51:46.3
1200.732601,6.144578313,-0.156626506,7.759036145,1304.564384,56.88888889,51:46.3
1216.117216,6.156626506,-0.168674699,7.759036145,1304.564384,56.88888889,51:46.3
1238.095238,6.144578313,-0.156626506,7.78313253,1304.564384,56.88888889,51:46.3
1265.201465,6.144578313,-0.192771084,7.771084337,1304.564384,56.88888889,51:46.3
1301.831502,6.108433735,-0.180722892,7.78313253,1304.564384,56.88888889,51:46.3
1343.589744,6.108433735,-0.192771084,7.78313253,1305.340566,56.88888889,51:46.4
1390.47619,6.108433735,-0.192771084,7.771084337,1304.564384,56.88888889,51:46.4
1438.827839,6.108433735,-0.192771084,7.771084337,1305.340566,56.88888889,51:46.4
1486.446886,6.108433735,-0.192771084,7.759036145,1304.564384,56.88888889,51:46.4
1531.135531,6.108433735,-0.168674699,7.771084337,1304.564384,56.88888889,51:46.4
1572.161172,6.120481928,-0.180722892,7.746987952,1305.340566,56.88888889,51:46.4
1608.791209,6.13253012,-0.192771084,7.759036145,1305.340566,56.88888889,51:46.4
1636.630037,6.120481928,-0.168674699,7.771084337,1305.340566,56.88888889,51:46.4
1659.340659,6.120481928,-0.168674699,7.78313253,1304.564384,56.88888889,51:46.4
1674.725275,6.120481928,-0.180722892,7.78313253,1304.564384,56.88888889,51:46.4
1687.179487,6.120481928,-0.180722892,7.771084337,1305.340566,56.88888889,51:46.4
1693.040293,6.120481928,-0.156626506,7.771084337,1305.340566,56.88888889,51:46.4
1698.168498,6.120481928,-0.144578313,7.771084337,1305.340566,56.88888889,51:46.4
1703.296703,6.108433735,-0.156626506,7.78313253,1305.340566,56.88888889,51:46.5
1706.227106,6.096385542,-0.180722892,7.771084337,1305.340566,56.88888889,51:46.5
1706.959707,6.096385542,-0.168674699,7.771084337,1305.340566,56.88888889,51:46.5
1705.494505,6.096385542,-0.192771084,7.795180723,1305.340566,57.7443609,51:46.5
1702.564103,6.120481928,-0.192771084,7.759036145,1304.564384,57.7443609,51:46.5
1694.505495,6.120481928,-0.204819277,7.771084337,1304.564384,57.7443609,51:46.5
1679.85348,6.108433735,-0.156626506,7.78313253,1305.340566,57.7443609,51:46.5
1661.538462,6.108433735,-0.168674699,7.78313253,1305.340566,57.7443609,51:46.5
1638.095238,6.108433735,-0.180722892,7.771084337,1305.340566,57.7443609,51:46.5
1612.454212,6.096385542,-0.180722892,7.771084337,1304.564384,57.7443609,51:46.5
1586.813187,6.048192771,-0.180722892,7.78313253,1305.340566,57.7443609,51:46.5
1564.102564,6.048192771,-0.168674699,7.78313253,1304.564384,57.7443609,51:46.5
1542.124542,6.072289157,-0.192771084,7.795180723,1304.564384,57.7443609,51:46.5
1523.076923,6.120481928,-0.180722892,7.795180723,1304.564384,57.7443609,51:46.6
1508.424908,6.144578313,-0.180722892,7.771084337,1305.340566,57.7443609,51:46.6
1495.970696,6.120481928,-0.168674699,7.771084337,1305.340566,57.7443609,51:46.6
1486.446886,6.13253012,-0.168674699,7.759036145,1304.564384,57.7443609,51:46.6
1478.388278,6.156626506,-0.180722892,7.771084337,1304.564384,57.7443609,51:46.6
1471.794872,6.144578313,-0.168674699,7.78313253,1305.340566,57.7443609,51:46.6
1466.666667,6.120481928,-0.168674699,7.78313253,1304.564384,57.7443609,51:46.6
1460.805861,6.084337349,-0.168674699,7.771084337,1305.340566,57.7443609,51:46.6
1453.479853,6.072289157,-0.192771084,7.771084337,1304.564384,57.7443609,51:46.6
1446.153846,6.072289157,-0.180722892,7.795180723,1305.340566,57.7443609,51:46.6
1435.897436,6.084337349,-0.180722892,7.78313253,1305.340566,57.7443609,51:46.6
1426.373626,6.072289157,-0.192771084,7.795180723,1305.340566,57.7443609,51:46.6
1417.582418,6.084337349,-0.192771084,7.795180723,1305.340566,57.7443609,51:46.6
1410.25641,6.096385542,-0.192771084,7.78313253,1305.340566,57.7443609,51:46.7
1405.128205,6.096385542,-0.180722892,7.771084337,1304.564384,57.7443609,51:46.7
1399.267399,6.084337349,-0.180722892,7.795180723,1305.340566,57.7443609,51:46.7
1392.673993,6.108433735,-0.180722892,7.78313253,1304.564384,57.7443609,51:46.7
1383.150183,6.13253012,-0.180722892,7.771084337,1305.340566,57.7443609,51:46.7
1375.824176,6.096385542,-0.192771084,7.78313253,1304.564384,57.7443609,51:46.7
1367.032967,6.108433735,-0.180722892,7.795180723,1305.340566,57.7443609,51:46.7
1359.70696,6.108433735,-0.180722892,7.771084337,1305.340566,57.7443609,51:46.7
1351.648352,6.13253012,-0.180722892,7.78313253,1305.340566,57.7443609,51:46.7
